event_id,event_name,year_start,year_end,year_label,date_label,date_detail,period_id,period_name,broad_era,category,location_ids,location_names,person_ids,person_names,description_short,description_long,importance_score
E0295,Vietnam War – My Lai massacre,1968,,1968,1968 16 March,16-Mar,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L079,Mỹ Lai,,,Vietnam War – My Lai massacre: American troops kill scores of civilians. The story will first become public in November 1969 and will help undermine public support for the U.S. efforts in Vietnam.,Vietnam War – My Lai massacre: American troops kill scores of civilians. The story will first become public in November 1969 and will help undermine public support for the U.S. efforts in Vietnam.,3
E0296,Operation Cochise Green starts,1968,,1968,1968 30 March,30-Mar,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: Operation Cochise Green starts.,Vietnam War: Operation Cochise Green starts.,3
E0297,"South Vietnamese opposition leader Trương Đình Dzu is sentenced to 5 years hard labor, for advocating the f...",1968,,1968,1968 26 July,26-Jul,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,PE112;PE086,Trương Đình Dzu; Trương Định,"Vietnam War: South Vietnamese opposition leader Trương Đình Dzu is sentenced to 5 years hard labor, for advocating the formation of a coalition government as a way to move toward an end to the war.","Vietnam War: South Vietnamese opposition leader Trương Đình Dzu is sentenced to 5 years hard labor, for advocating the formation of a coalition government as a way to move toward an end to the war.",3
E0298,Tet Offensive comes to an end in South Vietnam,1968,,1968,1968 23 September,23-Sep,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064,South Vietnam,,,Vietnam War: The Tet Offensive comes to an end in South Vietnam.,Vietnam War: The Tet Offensive comes to an end in South Vietnam.,3
E0299,Vietnam War – Operation Sealords,1968,,1968,1968 8 October,8-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War – Operation Sealords: United States and South Vietnamese forces launch a new operation in the Mekong Delta.,Vietnam War – Operation Sealords: United States and South Vietnamese forces launch a new operation in the Mekong Delta.,3
E0300,"Citing progress in the Paris peace talks, U",1968,,1968,1968 31 October,31-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063,North Vietnam,PE102,Lyndon B. Johnson,"Vietnam War: Citing progress in the Paris peace talks, U.S. President Lyndon B. Johnson announces to the nation that he has ordered a complete cessation of ""all air, naval, and artillery bombardment of North Vietnam"" effective 1 November.","Vietnam War: Citing progress in the Paris peace talks, U.S. President Lyndon B. Johnson announces to the nation that he has ordered a complete cessation of ""all air, naval, and artillery bombardment of North Vietnam"" effective 1 November.",3
E0301,"Operation Commando Hunt is initiated to interdict men and supplies on the Ho Chi Minh trail, through Laos i...",1968,,1968,1968 15 November,15-Nov,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L080;L064,Ho Chi Minh Trail; South Vietnam,,,"Vietnam War: Operation Commando Hunt is initiated to interdict men and supplies on the Ho Chi Minh trail, through Laos into South Vietnam. By the end of the operation, 3 million tons of bombs are dropped on Laos, slowing but not seriously disrupting trail operations.","Vietnam War: Operation Commando Hunt is initiated to interdict men and supplies on the Ho Chi Minh trail, through Laos into South Vietnam. By the end of the operation, 3 million tons of bombs are dropped on Laos, slowing but not seriously disrupting trail operations.",3
E0302,"Battle of Hamburger Hill, also known as Dong Ap Bia, begins during the Vietnam War",1969,,1969,1969 13–20 May,13–20 May,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L081,Hamburger Hill / Dong Ap Bia,,,"The Battle of Hamburger Hill, also known as Dong Ap Bia, begins during the Vietnam War.","The Battle of Hamburger Hill, also known as Dong Ap Bia, begins during the Vietnam War.",4
E0303,U,1969,,1969,1969 8 June,8-Jun,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,PE106;PE114,Nguyễn Văn Thiệu; Richard Nixon,"U.S. President Richard Nixon and South Vietnamese President Nguyễn Văn Thiệu meet at Midway Island. Nixon announces that 25,000 U.S. troops will be withdrawn by September.","U.S. President Richard Nixon and South Vietnamese President Nguyễn Văn Thiệu meet at Midway Island. Nixon announces that 25,000 U.S. troops will be withdrawn by September.",4
E0304,very first U,1969,,1969,1969 8 July,8-Jul,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: The very first U.S. troop withdrawals are made.,Vietnam War: The very first U.S. troop withdrawals are made.,3
E0305,U,1969,,1969,1969 25 July,25-Jul,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,PE114,Richard Nixon,"Vietnam War: U.S. President Richard Nixon declares the Nixon Doctrine, stating that the United States now expects its Asian allies to take care of their own military defense. This starts the ""Vietnamization"" of the war.","Vietnam War: U.S. President Richard Nixon declares the Nixon Doctrine, stating that the United States now expects its Asian allies to take care of their own military defense. This starts the ""Vietnamization"" of the war.",3
E0306,"Ho Chi Minh, the president of the North Vietnam, dies at the age of 79",1969,,1969,1969 2 September,2-Sep,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Politics,L063,North Vietnam,PE113,Hồ Chí Minh,"Ho Chi Minh, the president of the North Vietnam, dies at the age of 79.","Ho Chi Minh, the president of the North Vietnam, dies at the age of 79.",4
E0457,Provisional Revolutionary Government of South Vietnam was formed,1969,,1969,1969 June,June,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Politics,L064,South Vietnam,,,The National Liberation Front announced the Provisional Revolutionary Government of the Republic of South Vietnam in June 1969.,Useful political timeline event during Vietnam War negotiations.,4
E0307,Vietnam War – Operation Jefferson Glenn,1970,,1970,1970 5 September,5-Sep,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War – Operation Jefferson Glenn: The United States 101st Airborne Division and the South Vietnamese 1st Infantry Division initiate a new operation in Thua Thien Province (the operation ends in October 1971).,Vietnam War – Operation Jefferson Glenn: The United States 101st Airborne Division and the South Vietnamese 1st Infantry Division initiate a new operation in Thua Thien Province (the operation ends in October 1971).,3
E0308,U,1970,,1970,1970 12 October,12-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,PE114,Richard Nixon,"Vietnam War: U.S. President Richard Nixon announces that the United States will withdraw 40,000 more troops before Christmas.","Vietnam War: U.S. President Richard Nixon announces that the United States will withdraw 40,000 more troops before Christmas.",3
E0309,"In Vietnam, the worst monsoon to hit the area in six years causes large floods, kills 293, leaves 200,000 h...",1970,,1970,1970 30 October,30-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,"In Vietnam, the worst monsoon to hit the area in six years causes large floods, kills 293, leaves 200,000 homeless and virtually halts the Vietnam War.","In Vietnam, the worst monsoon to hit the area in six years causes large floods, kills 293, leaves 200,000 homeless and virtually halts the Vietnam War.",3
E0310,Vietnam War – Vietnamization,1970,,1970,1970 4 November,4-Nov,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064,South Vietnam,,,Vietnam War – Vietnamization: The United States turns control of the air base in the Mekong Delta to South Vietnam.,Vietnam War – Vietnamization: The United States turns control of the air base in the Mekong Delta to South Vietnam.,3
E0311,Vietnam War – Operation Ivory Coast,1970,,1970,1970 21 November,21-Nov,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L082,Sơn Tây prison camp,,,"Vietnam War – Operation Ivory Coast: A joint Air Force and Army team raids the Sơn Tây prison camp in an attempt to free American POWs thought to be held there (no Americans are killed, but the prisoners have already moved to another camp; all U.S. POWs are moved to a handful of central prison complexes as a result of this raid).","Vietnam War – Operation Ivory Coast: A joint Air Force and Army team raids the Sơn Tây prison camp in an attempt to free American POWs thought to be held there (no Americans are killed, but the prisoners have already moved to another camp; all U.S. POWs are moved to a handful of central prison complexes as a result of this raid).",3
E0312,"Backed by American air and artillery support, South Vietnamese troops invade Laos",1971,,1971,1971 13 February,13-Feb,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,"Vietnam War: Backed by American air and artillery support, South Vietnamese troops invade Laos.","Vietnam War: Backed by American air and artillery support, South Vietnamese troops invade Laos.",3
E0313,Australia and New Zealand decide to withdraw their troops from Vietnam,1971,,1971,1971 18 August,18-Aug,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: Australia and New Zealand decide to withdraw their troops from Vietnam.,Vietnam War: Australia and New Zealand decide to withdraw their troops from Vietnam.,3
E0314,Vietnam War – Vietnamization,1971,,1971,1971 29 October,29-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,"Vietnam War – Vietnamization: The total number of American troops still in Vietnam drops to a record low of 196,700 (the lowest since January 1966).","Vietnam War – Vietnamization: The total number of American troops still in Vietnam drops to a record low of 196,700 (the lowest since January 1966).",3
E0315,Vietnam War – Vietnamization,1971,,1971,1971 12 November,12-Nov,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,"Vietnam War – Vietnamization: U.S. President Richard M. Nixon sets 1 February 1972, as the deadline for the removal of another 45,000 American troops from Vietnam.","Vietnam War – Vietnamization: U.S. President Richard M. Nixon sets 1 February 1972, as the deadline for the removal of another 45,000 American troops from Vietnam.",3
E0316,North Vietnamese negotiators walk out of the Paris Peace Talks to protest U,1972,,1972,1972 24 February,24-Feb,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Other,,,,,North Vietnamese negotiators walk out of the Paris Peace Talks to protest U.S. air raids.,North Vietnamese negotiators walk out of the Paris Peace Talks to protest U.S. air raids.,2
E0317,Easter Offensive begins after North Vietnamese forces cross into the Demilitarized Zone (DMZ) of South Viet...,1972,,1972,1972 30 March,30-Mar,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L083;L064,Demilitarized Zone; South Vietnam,,,Vietnam War: The Easter Offensive begins after North Vietnamese forces cross into the Demilitarized Zone (DMZ) of South Vietnam (ends in October 1972),Vietnam War: The Easter Offensive begins after North Vietnamese forces cross into the Demilitarized Zone (DMZ) of South Vietnam (ends in October 1972),4
E0318,Vietnam War – Nguyen Hue Offensive,1972,,1972,1972 16 April,16-Apr,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L068;L008;L027;L031;L032;L033;L038;L040;L050,"Hải Phòng; Cổ Loa Citadel; Tống Bình / Đại La; Thăng Long; Hanoi; Temple of Literature, Hanoi; Đông Quan; Đông Kinh; Ngọc Hồi-Đống Đa",PE075,Nguyễn Văn Huệ,"Vietnam War – Nguyen Hue Offensive: Prompted by the North Vietnamese offensive, the United States resumes bombing of Hanoi and Haiphong.","Vietnam War – Nguyen Hue Offensive: Prompted by the North Vietnamese offensive, the United States resumes bombing of Hanoi and Haiphong.",4
E0319,U,1972,,1972,1972 8 May,8-May,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Politics,L068,Hải Phòng,PE114,Richard Nixon,U.S. President Richard Nixon orders the mining of Haiphong Harbor in Vietnam.,U.S. President Richard Nixon orders the mining of Haiphong Harbor in Vietnam.,3
E0320,Operation Linebacker and Operation Custom Tailor begin with large-scale bombing operations against North Vi...,1972,,1972,1972 10 May,10-May,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063,North Vietnam,,,Operation Linebacker and Operation Custom Tailor begin with large-scale bombing operations against North Vietnam by tactical fighter aircraft.,Operation Linebacker and Operation Custom Tailor begin with large-scale bombing operations against North Vietnam by tactical fighter aircraft.,3
E0321,Associated Press photographer Nick Ut takes his Pulitzer Prize-winning photograph of a naked nine-year-old...,1972,,1972,1972 8 June,8-Jun,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,PE116;PE115,Phan Thị Kim Phúc; Nick Ut,Vietnam War: Associated Press photographer Nick Ut takes his Pulitzer Prize-winning photograph of a naked nine-year-old Phan Thi Kim Phuc running down a road after being burned by napalm.,Vietnam War: Associated Press photographer Nick Ut takes his Pulitzer Prize-winning photograph of a naked nine-year-old Phan Thi Kim Phuc running down a road after being burned by napalm.,3
E0322,U,1972,,1972,1972,,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Other,L063,North Vietnam,PE117,Jane Fonda,"U.S. actress Jane Fonda tours North Vietnam, during which she is photographed sitting on a North Vietnamese anti-aircraft gun.","U.S. actress Jane Fonda tours North Vietnam, during which she is photographed sitting on a North Vietnamese anti-aircraft gun.",2
E0323,"Following a visit to South Vietnam, U",1972,,1972,1972 26 October,26-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Other,L064,South Vietnam,PE118,Henry Kissinger,"Following a visit to South Vietnam, U.S. National Security Advisor Henry Kissinger suggests that ""peace is at hand.""","Following a visit to South Vietnam, U.S. National Security Advisor Henry Kissinger suggests that ""peace is at hand.""",2
E0324,Vietnam War – Vietnamization,1972,,1972,1972 11 November,11-Nov,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L084;L064,Long Bình military base; South Vietnam,,,Vietnam War – Vietnamization: The United States Army turns over the massive Long Binh military base to South Vietnam.,Vietnam War – Vietnamization: The United States Army turns over the massive Long Binh military base to South Vietnam.,3
E0325,United States loses its first B-52 Stratofortress of the war,1972,,1972,1972 22 November,22-Nov,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: The United States loses its first B-52 Stratofortress of the war.,Vietnam War: The United States loses its first B-52 Stratofortress of the war.,3
E0326,Christmas bombing of North Vietnam causes widespread criticism of the U,1972,,1972,1972 25 December,25-Dec,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063,North Vietnam,PE114,Richard Nixon,The Christmas bombing of North Vietnam causes widespread criticism of the U.S. and President Richard Nixon.,The Christmas bombing of North Vietnam causes widespread criticism of the U.S. and President Richard Nixon.,3
E0327,"Citing progress in peace negotiations, U",1973,,1973,1973 15 January,15-Jan,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063,North Vietnam,PE114,Richard Nixon,"Vietnam War: Citing progress in peace negotiations, U.S. President Richard Nixon announces the suspension of offensive action in North Vietnam.","Vietnam War: Citing progress in peace negotiations, U.S. President Richard Nixon announces the suspension of offensive action in North Vietnam.",3
E0328,U,1973,,1973,1973 27 January,27-Jan,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,U.S. involvement in the Vietnam War ends with the signing of the Paris Peace Accords.,U.S. involvement in the Vietnam War ends with the signing of the Paris Peace Accords.,5
E0329,last United States soldier leaves Vietnam,1973,,1973,1973 29 March,29-Mar,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Other,,,,,The last United States soldier leaves Vietnam.,The last United States soldier leaves Vietnam.,2
E0330,U,1973,,1973,1973 15 August,15-Aug,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064;L088,South Vietnam; Cambodia,,,"The U.S. bombing of Cambodia ends, officially halting 12 years of combat activity in Southeast Asia according to the Case–Church Amendment-an act that prohibites military operations in Laos, Cambodia, and North and South Vietnam as a follow-up of the Paris Peace Accords.","The U.S. bombing of Cambodia ends, officially halting 12 years of combat activity in Southeast Asia according to the Case–Church Amendment-an act that prohibites military operations in Laos, Cambodia, and North and South Vietnam as a follow-up of the Paris Peace Accords.",5
E0331,battle of the Paracel Islands between People's Republic of China and South Vietnam,1974,,1974,1974 19 January,19-Jan,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L085;L064,Paracel Islands; South Vietnam,,,Vietnam War: The battle of the Paracel Islands between People's Republic of China and South Vietnam. This is the most famous and the only major battle involve China in Vietnam War.,Vietnam War: The battle of the Paracel Islands between People's Republic of China and South Vietnam. This is the most famous and the only major battle involve China in Vietnam War.,3
E0332,"In Hanoi, North Vietnam, the Politburo approves the final military offensive against South Vietnam",1975,,1975,1975 20 January,20-Jan,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063;L064;L008;L027;L031;L032;L033;L038;L040;L050,"North Vietnam; South Vietnam; Cổ Loa Citadel; Tống Bình / Đại La; Thăng Long; Hanoi; Temple of Literature, Hanoi; Đông Quan; Đông Kinh; Ngọc Hồi-Đống Đa",,,"In Hanoi, North Vietnam, the Politburo approves the final military offensive against South Vietnam.","In Hanoi, North Vietnam, the Politburo approves the final military offensive against South Vietnam.",3
E0333,"North Vietnamese troops attack Ban Mê Thuột, South Vietnam, on their way to capturing Saigon",1975,,1975,1975 10 March,10-Mar,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064;L086;L043;L044;L066,South Vietnam; Ban Mê Thuột; Gia Định; Saigon; Xá Lợi Pagoda,,,"Vietnam War: North Vietnamese troops attack Ban Mê Thuột, South Vietnam, on their way to capturing Saigon.","Vietnam War: North Vietnamese troops attack Ban Mê Thuột, South Vietnam, on their way to capturing Saigon.",3
E0334,South Vietnam President Nguyễn Văn Thiệu orders the Central Highlands evacuated,1975,,1975,1975 13 March,13-Mar,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064,South Vietnam,PE106,Nguyễn Văn Thiệu,Vietnam War: South Vietnam President Nguyễn Văn Thiệu orders the Central Highlands evacuated. This turns into a mass exodus involving troops and civilians (the Convoy of Tears).,Vietnam War: South Vietnam President Nguyễn Văn Thiệu orders the Central Highlands evacuated. This turns into a mass exodus involving troops and civilians (the Convoy of Tears).,4
E0335,"first military Operation Babylift flight, C5A 80218, crashes 27 minutes after takeoff, killing 138 on board...",1975,,1975,1975 4 April,4-Apr,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,"Vietnam War: The first military Operation Babylift flight, C5A 80218, crashes 27 minutes after takeoff, killing 138 on board; 176 survive the crash.","Vietnam War: The first military Operation Babylift flight, C5A 80218, crashes 27 minutes after takeoff, killing 138 on board; 176 survive the crash.",3
E0336,"As North Vietnamese Army forces close in on the South Vietnamese capital Saigon, the Australian Embassy is...",1975,,1975,1975 25 April,25-Apr,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064;L043;L044;L066,South Vietnam; Gia Định; Saigon; Xá Lợi Pagoda,,,"Vietnam War: As North Vietnamese Army forces close in on the South Vietnamese capital Saigon, the Australian Embassy is closed and evacuated, almost 10 years to the day since the first Australian troop commitment to South Vietnam.","Vietnam War: As North Vietnamese Army forces close in on the South Vietnamese capital Saigon, the Australian Embassy is closed and evacuated, almost 10 years to the day since the first Australian troop commitment to South Vietnam.",3
E0337,Operation Frequent Wind – Americans and their allies are evacuated from South Vietnam by helicopter,1975,,1975,1975 29 April,29-Apr,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064,South Vietnam,,,Operation Frequent Wind – Americans and their allies are evacuated from South Vietnam by helicopter.,Operation Frequent Wind – Americans and their allies are evacuated from South Vietnam by helicopter.,3
E0338,North Vietnam concludes its East Sea Campaign by capturing all of the Spratly Islands that were being held...,1975,,1975,1975,,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L087;L063;L064,Spratly Islands; North Vietnam; South Vietnam,,,North Vietnam concludes its East Sea Campaign by capturing all of the Spratly Islands that were being held by South Vietnam.,North Vietnam concludes its East Sea Campaign by capturing all of the Spratly Islands that were being held by South Vietnam.,3
E0339,The Vietnam War ends with the Fall of Saigon,1975,,1975,1975 30 April,30-Apr,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063;L064;L043;L044;L066,North Vietnam; South Vietnam; Gia Định; Saigon; Xá Lợi Pagoda,,,"The Vietnam War ends with the Fall of Saigon: The Vietnam War concludes as Communist forces from North Vietnam take Saigon, resulting in mass evacuation of the remaining American troops and South Vietnam civilians. As the capital is taken, South Vietnam surrenders unconditionally and is replaced with the temporary Provisional Government.","The Vietnam War ends with the Fall of Saigon: The Vietnam War concludes as Communist forces from North Vietnam take Saigon, resulting in mass evacuation of the remaining American troops and South Vietnam civilians. As the capital is taken, South Vietnam surrenders unconditionally and is replaced with the temporary Provisional Government.",5
E0340,"Cold War between Cambodia and Vietnam begins, which eventually leads to the Cambodian–Vietnamese War",1975,,1975,1975 1 May,1-May,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L088,Cambodia,,,"The Cold War between Cambodia and Vietnam begins, which eventually leads to the Cambodian–Vietnamese War.","The Cold War between Cambodia and Vietnam begins, which eventually leads to the Cambodian–Vietnamese War.",4
E0460,Khmer Rouge attacks on Phú Quốc and Thổ Chu,1975,,1975,1975 May,May,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Military,,Phú Quốc;Thổ Chu,,,Khmer Rouge forces attacked Phú Quốc and Thổ Chu in May 1975.,Location IDs are blank because Phú Quốc and Thổ Chu are not yet in locations.csv.,4
E0461,Vietnamese border conflicts with Khmer Rouge escalated,1975,1978,1975,1975,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Military,L088;L064,Cambodia;South Vietnam,,,Border conflicts with the Khmer Rouge escalated from 1975 to 1978 before Vietnam's counteroffensive.,"Use this as a broad conflict trend row, not a single battle.",4
E0341,President Tôn Đức Thắng (1976–1980) became ruler of Vietnam,1976,,1976,1976,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Politics,,,PE119,Tôn Đức Thắng,President Tôn Đức Thắng (1976–1980) became ruler of Vietnam.,President Tôn Đức Thắng (1976–1980) became ruler of Vietnam.,3
E0342,National Assembly proclaims unification of the country as the Socialist Republic of Vietnam,1976,,1976,1976 2 July,2-Jul,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Politics,L064,South Vietnam,,,The National Assembly proclaims unification of the country as the Socialist Republic of Vietnam.,The National Assembly proclaims unification of the country as the Socialist Republic of Vietnam.,5
E0343,Fourth National Party Congress,1976,,1976,1976,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Politics,,,,,Fourth National Party Congress. The Vietnamese Workers Party renamed the Vietnam Communist Party.,Fourth National Party Congress. The Vietnamese Workers Party renamed the Vietnam Communist Party.,3
E0458,1976 national election unified state institutions,1976,,1976,1976 25 April,25-Apr,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Politics,L063;L064,North Vietnam;South Vietnam,,,"On 25 April 1976, North and South Vietnam held an election to unify state institutions before the proclamation of the Socialist Republic of Vietnam.",This supplements the existing 2 July 1976 reunification row.,5
E0344,Admittance to United Nations,1977,,1977,1977 20 September,20-Sep,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Diplomacy,,,,,Admittance to United Nations.,Admittance to United Nations.,5
E0345,Admittance to the Comecon,1978,,1978,1978,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Diplomacy,,,,,Admittance to the Comecon.,Admittance to the Comecon.,3
E0346,"25-year ""Treaty of Friendship and Cooperation"" with the Soviet Union",1978,,1978,1978,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Military,,,,,"25-year ""Treaty of Friendship and Cooperation"" with the Soviet Union.","25-year ""Treaty of Friendship and Cooperation"" with the Soviet Union.",3
E0347,Vietnam launches a major offensive against the Khmer Rouge of Cambodia,1978,,1978,1978 25 December,25-Dec,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Military,L088,Cambodia,,,Vietnam launches a major offensive against the Khmer Rouge of Cambodia.,Vietnam launches a major offensive against the Khmer Rouge of Cambodia.,3
E0459,Postwar boat people migration increased,1978,1980,1978,1978,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Society,L091;L064,Ho Chi Minh City;South Vietnam,,,"From 1978, economic hardship, conflict and the Hoa kiều crisis contributed to a wave of people leaving Vietnam by sea or overland.",Sensitive migration event; dashboard should handle neutrally.,4
E0348,"People's Republic of China invades northern Vietnam, launching the Sino-Vietnamese War",1979,,1979,1979 17-20 February,17-20 February,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Military,L001,Northern Vietnam,,,"The People's Republic of China invades northern Vietnam, launching the Sino-Vietnamese War. The war ended with no border changes on 16 March.","The People's Republic of China invades northern Vietnam, launching the Sino-Vietnamese War. The war ended with no border changes on 16 March.",4
E0349,Vietnamese government signs treaty with Cambodia regime lifts blockade of the Cambodian coast same day,1979,,1979,1979,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Diplomacy,L088,Cambodia,,,Vietnamese government signs treaty with Cambodia regime lifts blockade of the Cambodian coast same day.,Vietnamese government signs treaty with Cambodia regime lifts blockade of the Cambodian coast same day.,3
E0350,President Tôn Đức Thắng (1976–1980) ended his rule of Vietnam,1979,,1979,1979,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Politics,,,PE119,Tôn Đức Thắng,President Tôn Đức Thắng (1976–1980) ended his rule of Vietnam.,President Tôn Đức Thắng (1976–1980) ended his rule of Vietnam.,4
E0462,Vietnamese forces entered Phnom Penh,1979,,1979,1979 7 January,7-Jan,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Military,L088,Cambodia,,,Vietnamese forces entered Phnom Penh on 7 January 1979 and drove out the Khmer Rouge government.,Important regional-conflict event after reunification.,5
E0463,Vietnam-backed Cambodian revolutionary council formed,1979,,1979,1979 8 January,8-Jan,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Diplomacy,L088,Cambodia,,Heng Samrin,The People's Revolutionary Council of Cambodia was formed with Vietnamese backing on 8 January 1979.,This row records the political outcome following the Cambodian intervention.,3
E0351,President Nguyễn Hữu Thọ (1980–1981),1980,,1980,1980,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Politics,,,PE120,Nguyễn Hữu Thọ,Ruler: President Nguyễn Hữu Thọ (1980–1981),Ruler: President Nguyễn Hữu Thọ (1980–1981),3
E0352,"Trường Chinh, Chairman of the State Council (1981–1987) became ruler of Vietnam",1982,,1982,1982,,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Politics,,,PE121,Trường Chinh,"Trường Chinh, Chairman of the State Council (1981–1987) became ruler of Vietnam.","Trường Chinh, Chairman of the State Council (1981–1987) became ruler of Vietnam.",3
E0353,Fifth National Party Congress,1982,,1982,1982 March,March,P027,Reunified Socialist Republic and postwar conflicts,Postwar socialist state,Politics,,,,,Fifth National Party Congress.,Fifth National Party Congress.,3
E0354,Sixth National Party Congress,1986,,1986,1986 December,December,P028,Đổi Mới and international integration,Reform era,Politics,,,PE121,Trường Chinh,"Sixth National Party Congress. Trường Chinh, Chairman of the State Council (1981–1987) ended his rule of Vietnam.","Sixth National Party Congress. Trường Chinh, Chairman of the State Council (1981–1987) ended his rule of Vietnam.",4
E0355,Đổi Mới begins,1986,,1986,1986,,P028,Đổi Mới and international integration,Reform era,Other,,,,,Đổi Mới begins.,Đổi Mới begins.,3
E0356,"Võ Chí Công, Chairman of the State Council (1987–1992) became ruler of Vietnam",1988,,1988,1988,,P028,Đổi Mới and international integration,Reform era,Politics,,,PE122,Võ Chí Công,"Võ Chí Công, Chairman of the State Council (1987–1992) became ruler of Vietnam.","Võ Chí Công, Chairman of the State Council (1987–1992) became ruler of Vietnam.",3
E0357,Johnson South Reef skirmish,1988,,1988,1988 March,March,P028,Đổi Mới and international integration,Reform era,Other,L090,Johnson South Reef,,,Johnson South Reef skirmish.,Johnson South Reef skirmish.,2
E0464,Vietnamese troops withdrew from Cambodia,1989,,1989,1989,,P028,Đổi Mới and international integration,Reform era,Diplomacy,L088,Cambodia,,,Vietnamese troops withdrew from Cambodia in 1989 after the Cambodian government stabilized and Khmer Rouge forces were pushed back.,The source gives this as a post-conflict milestone.,4
